"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIGA1","","","","","33306","AAGIGA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Cynopterus sphinx ","Cynopterus sphinx ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198054","C16","","Urine ","","","pooled urine (5)","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIHA1","","","","","33307","AAGIHA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198055","C17","","Urine ","","","pooled urine (5)","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIIA1","","","","","33308","AAGIIA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198056","C18","","Urine ","","","pooled urine (5)","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIJA1","","","","","33309","AAGIJA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros larvatus","Hipposideros larvatus","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198065","C19","","Urine ","","","pooled urine (2)","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIKA1","","","","","33310","AAGIKA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Taphozous theobaldi","Taphozous theobaldi","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198073","C20","","Urine ","","","urine (1)","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGILA1","","","","","33311","AAGILA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Taphozous longimanus","Taphozous longimanus","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198075","C21","","Urine ","","","urine (1)","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIRA1","","","","","33312","AAGIRA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198081","AAGPAA1","","Feces ","","","","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGISA1","","","","","33313","AAGISA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198057","41/1","","Feces ","","","","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGITA1","","","","","33314","AAGITA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198058","41/2","","Feces ","","","","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIUA1","","","","","33315","AAGIUA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198059","AAGOUA1","","Feces ","","","","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIVA1","","","","","33316","AAGIVA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198060","AAGOQA1","","Feces ","","","","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIWA1","","","","","33317","AAGIWA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198066","AAGORA1","","Feces ","","","","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIXA1","","","","","33318","AAGIXA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198067","AAGOSA1","","Feces ","","","","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
" Tham Rad moutain","Tham Rad moutain-2011-09-01","Thailand","Chachoengsao","","13.549095","101.615777","","","","","","","","2011-09-01","","","EHA","","EcoHealth Alliance","False","","sanctuary","","","","Active surveillance","","","AAGIYA1","","","","","33319","AAGIYA1","","2011-09-01","","","Dr.Sawai Wanghongsa","","","Wild","Bats","Hipposideros armiger ","Hipposideros armiger ","","","Actual","","","","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","198068","AAGOXA1","","Feces ","","","","","","","","","","","","","","","","","","","","","","8/29/2011 4:26:36 PM","2988","False"
