"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Bakoumba 18","Bakoumba 18-2011-02-17","Gabon","Haut Ogooué","","-1.77875","12.99904","","","","established village or indigenous settlement","none of these","none","","2011-02-17","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC023","","","","","47586","GVF-GA-BC023","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254643","GVF-GA-BC023-4","2011-02-17","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 19","Bakoumba 19-2011-02-17","Gabon","Haut Ogooué","","-1.77952","12.99987","","","","established village or indigenous settlement","none of these","none","","2011-02-17","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC024","","","","","47587","GVF-GA-BC024","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254644","GVF-GA-BC024-4","2011-02-17","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 2","Bakoumba 2-2011-02-16","Gabon","Haut Ogooué","","-1.77573","12.97962","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC003","","","","","47566","GVF-GA-BC003","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254618","GVF-GA-BC003-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 20","Bakoumba 20-2011-02-17","Gabon","Haut Ogooué","","-1.75165","12.9172","","","","established village or indigenous settlement","none of these","none","","2011-02-17","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC025","","","","","47222","GVF-GA-BC025","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254645","GVF-GA-BC025-4","2011-02-17","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 21","Bakoumba 21-2011-02-18","Gabon","Haut Ogooué","","-1.76993","12.99531","","","","established village or indigenous settlement","none of these","none","","2011-02-18","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC026","","","","","47252","GVF-GA-BC026","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254619","GVF-GA-BC026-4","2011-02-18","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 21","Bakoumba 21-2011-02-18","Gabon","Haut Ogooué","","-1.76993","12.99531","","","","established village or indigenous settlement","none of these","none","","2011-02-18","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC027","","","","","47253","GVF-GA-BC027","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254281","GVF-GA-BC027-4","2011-02-18","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 22","Bakoumba 22-2011-02-18","Gabon","Haut Ogooué","","-1.68079","12.90695","","","","established village or indigenous settlement","none of these","none","","2011-02-18","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC028","","","","","47254","GVF-GA-BC028","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254347","GVF-GA-BC028-4","2011-02-18","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 23","Bakoumba 23-2011-02-18","Gabon","Haut Ogooué","","-1.68706","12.89777","","","","established village or indigenous settlement","none of these","none","","2011-02-18","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC029","","","","","47255","GVF-GA-BC029","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254348","GVF-GA-BC029-4","2011-02-18","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 24","Bakoumba 24-2011-02-18","Gabon","Haut Ogooué","","-1.69744","12.88926","","","","established village or indigenous settlement","none of these","none","","2011-02-18","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC030","","","","","47256","GVF-GA-BC030","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254349","GVF-GA-BC030-4","2011-02-18","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 3","Bakoumba 3-2011-02-16","Gabon","Haut Ogooué","","-1.7774","12.97774","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC004","","","","","47567","GVF-GA-BC004","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254587","GVF-GA-BC004-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 4","Bakoumba 4-2011-02-16","Gabon","Haut Ogooué","","-1.77878","12.97792","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC005","","","","","47568","GVF-GA-BC005","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254636","GVF-GA-BC005-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 4","Bakoumba 4-2011-02-16","Gabon","Haut Ogooué","","-1.77878","12.97792","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC006","","","","","47569","GVF-GA-BC006","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254637","GVF-GA-BC006-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 5","Bakoumba 5-2011-02-16","Gabon","Haut Ogooué","","-1.77735","12.97114","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC007","","","","","47570","GVF-GA-BC007","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254638","GVF-GA-BC007-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 6","Bakoumba 6-2011-02-16","Gabon","Haut Ogooué","","-1.77632","12.96832","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC008","","","","","47571","GVF-GA-BC008","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254603","GVF-GA-BC008-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 6","Bakoumba 6-2011-02-16","Gabon","Haut Ogooué","","-1.77632","12.96832","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC009","","","","","47572","GVF-GA-BC009","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254280","GVF-GA-BC009-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 6","Bakoumba 6-2011-02-16","Gabon","Haut Ogooué","","-1.77632","12.96832","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC010","","","","","47573","GVF-GA-BC010","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254343","GVF-GA-BC010-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 7","Bakoumba 7-2011-02-16","Gabon","Haut Ogooué","","-1.79634","12.97262","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC011","","","","","47574","GVF-GA-BC011","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254344","GVF-GA-BC011-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 8","Bakoumba 8-2011-02-16","Gabon","Haut Ogooué","","-1.80245","12.97167","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC012","","","","","47575","GVF-GA-BC012","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254345","GVF-GA-BC012-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 9","Bakoumba 9-2011-02-16","Gabon","Haut Ogooué","","-1.7765","12.96754","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC013","","","","","47576","GVF-GA-BC013","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254346","GVF-GA-BC013-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Bakoumba 9","Bakoumba 9-2011-02-16","Gabon","Haut Ogooué","","-1.7765","12.96754","","","","established village or indigenous settlement","none of these","none","","2011-02-16","00:00:00","","CIRMF","","GVFI","False","","contact with park personnel/intensive wildlife management area ","","","","Active surveillance","","","GVF-GA-BC014","","","","","47577","GVF-GA-BC014","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","254356","GVF-GA-BC014-4","2011-02-16","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Lopé (airport forest)","Lopé (airport forest)-2011-04-19","Gabon","Ogooué Ivindo","","-0.18862","11.60954","","","","area with ecotourism","none of these","none","","2011-04-19","00:00:00","","CIRMF","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-GA-BC124","","","","","47226","GVF-GA-BC124","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","254375","GVF-GA-BC124-4","2011-04-19","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
"Lopé (airport forest)","Lopé (airport forest)-2011-04-19","Gabon","Ogooué Ivindo","","-0.18862","11.60954","","","","area with ecotourism","none of these","none","","2011-04-19","00:00:00","","CIRMF","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-GA-BC112","","","","","47336","GVF-GA-BC112","","","","","CIRMF","","","Wild","Other Mammals","Syncerus Caffer Nanus","Syncerus Caffer Nanus","","","Actual","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","254373","GVF-GA-BC112-4","2011-04-19","Feces ","(frozen)","","","","","","","","","","","","","","","","","","","","","11/14/2011 4:37:19 PM","3725","False"
